Freq.	V(Gain2.62)	V(Gain5.24)	V(Gain10.48)	V(20.96)	V(-2.62)	V(-5.24)	V(-10.48)
4.46683592150960e+002	(6.03369463421775e-001dB,1.74440850054636e+002°)	(9.53925658699608e-001dB,1.70084063459677e+002°)	(1.84473018398603e+000dB,1.59859805704042e+002°)	(4.38906783732028e+000dB,1.42147589795887e+002°)	(-6.03409511793381e-001dB,-1.74451109372805e+002°)	(-9.53975031586643e-001dB,-1.70094286823792e+002°)	(-1.84482146621028e+000dB,-1.59869863621492e+002°)
4.57088189614872e+002	(5.88200835971125e-001dB,1.74497341183783e+002°)	(9.28791956751718e-001dB,1.70197716520877e+002°)	(1.79251933242668e+000dB,1.60069660363701e+002°)	(4.29517504461469e+000dB,1.42433731452572e+002°)	(-5.88240820096151e-001dB,-1.74507839401259e+002°)	(-9.28841109170828e-001dB,-1.70208178335604e+002°)	(-1.79260969679275e+000dB,-1.60079953596168e+002°)
4.67735141287195e+002	(5.73274814601367e-001dB,1.74554865142902e+002°)	(9.04084195954590e-001dB,1.70312534952898e+002°)	(1.74109651615774e+000dB,1.60282201519229e+002°)	(4.20204252249064e+000dB,1.42722917256948e+002°)	(-5.73314732836230e-001dB,-1.74565607850424e+002°)	(-9.04133124329301e-001dB,-1.70323240840718e+002°)	(-1.74118594379511e+000dB,-1.60292735824236e+002°)
4.78630092322635e+002	(5.58596680840460e-001dB,1.74613372745237e+002°)	(8.79809408634821e-001dB,1.70428451907085e+002°)	(1.69047520496069e+000dB,1.60497311891681e+002°)	(4.10967763915609e+000dB,1.43015156610491e+002°)	(-5.58636531685310e-001dB,-1.74624365663780e+002°)	(-8.79858109757353e-001dB,-1.70439407621213e+002°)	(-1.69056367824128e+000dB,-1.60508093161493e+002°)
4.89778819368443e+002	(5.44171373693511e-001dB,1.74672813288953e+002°)	(8.55974189119768e-001dB,1.70545397506575e+002°)	(1.64066831500367e+000dB,1.60714869915706e+002°)	(4.01808864872195e+000dB,1.43310460243122e+002°)	(-5.44211155795620e-001dB,-1.74684062272700e+002°)	(-8.56022660159722e-001dB,-1.70556608933837e+002°)	(-1.64075581758845e+000dB,-1.60725904179934e+002°)
5.01187233627268e+002	(5.30003473775486e-001dB,1.74733134681216e+002°)	(8.32584652484783e-001dB,1.70663299050754e+002°)	(1.59168815569371e+000dB,1.60934749819297e+002°)	(3.92728473865944e+000dB,1.43608839563824e+002°)	(-5.30043185932024e-001dB,-1.74744645720593e+002°)	(-8.32632890995991e-001dB,-1.70674772214526e+002°)	(-1.59177467257524e+000dB,-1.60946043247540e+002°)
5.12861383991361e+002	(5.16097188794121e-001dB,1.74794283572335e+002°)	(8.09646396756598e-001dB,1.70782081245338e+002°)	(1.54354637611259e+000dB,1.61156821741597e+002°)	(3.83727606677552e+000dB,1.43910305965439e+002°)	(-5.16136829954310e-001dB,-1.74806062797123e+002°)	(-8.09694400682093e-001dB,-1.70793822308562e+002°)	(-1.54363189365299e+000dB,-1.61168380646142e+002°)
5.24807460249769e+002	(5.02456340567766e-001dB,1.74856205499068e+002°)	(7.87164468936949e-001dB,1.70901666455054e+002°)	(1.49625391179234e+000dB,1.61380951889361e+002°)	(3.74807378682150e+000dB,1.44214870091927e+002°)	(-5.02495909834387e-001dB,-1.74868259181584e+002°)	(-7.87212236612009e-001dB,-1.70913681723319e+002°)	(-1.49633841775645e+000dB,-1.61392782727928e+002°)
5.37031796370249e+002	(4.89084353742427e-001dB,1.74918845036017e+002°)	(7.65143335145196e-001dB,1.71021974975681e+002°)	(1.44982093258857e+000dB,1.61607002731965e+002°)	(3.65969006201239e+000dB,1.44522541077045e+002°)	(-4.89123850372717e-001dB,-1.74931179594369e+002°)	(-7.65190865298540e-001dB,-1.71034270900385e+002°)	(-1.44990441617176e+000dB,-1.61619112110518e+002°)
5.49540873857620e+002	(4.75984246349028e-001dB,1.74982145953907e+002°)	(7.43586855111296e-001dB,1.71142925322068e+002°)	(1.40425679239502e+000dB,1.61834833234167e+002°)	(3.57213806590951e+000dB,1.44833325763965e+002°)	(-4.76023669754909e-001dB,-1.74994767955333e+002°)	(-7.43634146864356e-001dB,-1.71155508503650e+002°)	(-1.40433924424559e+000dB,-1.61847227909777e+002°)
5.62341325190345e+002	(4.63158622315836e-001dB,1.75046051383437e+002°)	(7.22498261182659e-001dB,1.71264434528661e+002°)	(1.35956998141456e+000dB,1.62064299125150e+002°)	(3.48543197030219e+000dB,1.45147227915745e+002°)	(-4.63197972063556e-001dB,-1.75058967547718e+002°)	(-7.22545314047047e-001dB,-1.71277311719926e+002°)	(-1.35965139365024e+000dB,-1.62076986008933e+002°)
5.75439937337152e+002	(4.50609666023849e-001dB,1.75110503983317e+002°)	(7.01880141941728e-001dB,1.71386418459073e+002°)	(1.31576808165890e+000dB,1.62295253201788e+002°)	(3.39958691991426e+000dB,1.45464247426791e+002°)	(-4.50648941832986e-001dB,-1.75123721186274e+002°)	(-7.01926955814893e-001dB,-1.71399596568591e+002°)	(-1.31584844787756e+000dB,-1.62308239361913e+002°)
5.88843655355584e+002	(4.38339138964098e-001dB,1.75175446111026e+002°)	(6.81734430466145e-001dB,1.71508792121241e+002°)	(1.27285772629565e+000dB,1.62527545663491e+002°)	(3.31461899395231e+000dB,1.45784379545532e+002°)	(-4.38378340705993e-001dB,-1.75188971388101e+002°)	(-6.81781005625330e-001dB,-1.71522278216836e+002°)	(-1.27293704157983e+000dB,-1.62540838328267e+002°)
6.02559586074353e+002	(4.26348378527393e-001dB,1.75240819994839e+002°)	(6.62062397201940e-001dB,1.71631469984810e+002°)	(1.23084456339626e+000dB,1.62761024475514e+002°)	(3.23054515470423e+000dB,1.46107614118439e+002°)	(-4.26387506223044e-001dB,-1.75254660544763e+002°)	(-6.62108734296570e-001dB,-1.71645271297141e+002°)	(-1.23092282431160e+000dB,-1.62774631036558e+002°)
6.16595001861477e+002	(4.14638298928379e-001dB,1.75306567905634e+002°)	(6.42864647362872e-001dB,1.71754366297540e+002°)	(1.18973322456558e+000dB,1.62995535757188e+002°)	(3.14738318358291e+000dB,1.46433934865256e+002°)	(-4.14677352745787e-001dB,-1.75320731094181e+002°)	(-6.42910747405389e-001dB,-1.71768490223773e+002°)	(-1.18981042915319e+000dB,-1.63009463772689e+002°)
6.30957344480188e+002	(4.03209394238496e-001dB,1.75372632327055e+002°)	(6.24141122716222e-001dB,1.71877395397681e+002°)	(1.14952729885440e+000dB,1.63230924191209e+002°)	(3.06515160518994e+000dB,1.46763318694915e+002°)	(-4.03248374489560e-001dB,-1.75387125690891e+002°)	(-6.24186987071584e-001dB,-1.71891849505260e+002°)	(-1.14960344661718e+000dB,-1.63245181389278e+002°)
6.45654229034650e+002	(3.92061743476345e-001dB,1.75438956122623e+002°)	(6.05891107568703e-001dB,1.72000472019498e+002°)	(1.11022931227219e+000dB,1.63467033449840e+002°)	(2.98386960014331e+000dB,1.47095735071054e+002°)	(-3.92100650613274e-001dB,-1.75453787373247e+002°)	(-6.05936737942604e-001dB,-1.72015264050007e+002°)	(-1.11030440415518e+000dB,-1.63481627731973e+002°)
6.60693448007591e+002	(3.81195017679991e-001dB,1.75505482698498e+002°)	(5.88113238724910e-001dB,1.72123511589346e+002°)	(1.07184071313103e+000dB,1.63703706633749e+002°)	(2.90355690756950e+000dB,1.47431145435374e+002°)	(-3.81233852291353e-001dB,-1.75520659726276e+002°)	(-5.88158637150893e-001dB,-1.72138649462481e+002°)	(-1.07191475149610e+000dB,-1.63718646078383e+002°)
6.76082975391976e+002	(3.70608488864057e-001dB,1.75572156160646e+002°)	(5.70805519156072e-001dB,1.72246430509995e+002°)	(1.03436186336446e+000dB,1.63940786719073e+002°)	(2.82423371830139e+000dB,1.47769502696261e+002°)	(-3.70647251670462e-001dB,-1.75587687038946e+002°)	(-5.70850687981688e-001dB,-1.72261922327634e+002°)	(-1.03443485195951e+000dB,-1.63956079585265e+002°)
6.91830970918931e+002	(3.60301040745370e-001dB,1.75638921465303e+002°)	(5.53965335088429e-001dB,1.72369146431139e+002°)	(9.97792035879742e-001dB,1.64178117008342e+002°)	(2.74592055994660e+000dB,1.48110750789188e+002°)	(-3.60339732594843e-001dB,-1.75654814454731e+002°)	(-5.54010276960545e-001dB,-1.72385000481519e+002°)	(-9.97863979802743e-001dB,-1.64193771739559e+002°)
7.07945784384132e+002	(3.50271181104581e-001dB,1.75705724561740e+002°)	(5.37589476198590e-001dB,1.72491578504350e+002°)	(9.62129417918745e-001dB,1.64415541580916e+002°)	(2.66863817509468e+000dB,1.48454824314423e+002°)	(-3.50309802967705e-001dB,-1.75721988114475e+002°)	(-5.37634194048022e-001dB,-1.72507803266356e+002°)	(-9.62200323576874e-001dB,-1.64431566808950e+002°)
7.24435960074984e+002	(3.40517055637979e-001dB,1.75772512526446e+002°)	(5.21674158587274e-001dB,1.72613647621013e+002°)	(9.27371120324443e-001dB,1.64652905738757e+002°)	(2.59240739401512e+000dB,1.48801648256485e+002°)	(-3.40555608602816e-001dB,-1.75789155290682e+002°)	(-5.21718655612887e-001dB,-1.72630251768575e+002°)	(-9.27440995388807e-001dB,-1.64669310287768e+002°)
7.41310241300911e+002	(3.31036463143309e-001dB,1.75839233688000e+002°)	(5.06215050193046e-001dB,1.72735276632068e+002°)	(8.93513192537283e-001dB,1.64890056443550e+002°)	(2.51724900325896e+000dB,1.49151137788677e+002°)	(-3.31074948410180e-001dB,-1.75856264512498e+002°)	(-5.06259329845456e-001dB,-1.72752269038674e+002°)	(-8.93582045893597e-001dB,-1.64906849334235e+002°)
7.58577575029177e+002	(3.21826871876044e-001dB,1.75905837742027e+002°)	(4.91207298303262e-001dB,1.72856390548678e+002°)	(8.60550643079561e-001dB,1.65126842741426e+002°)	(2.44318361161604e+000dB,1.49503198164888e+002°)	(-3.21865290752161e-001dB,-1.75923265680774e+002°)	(-4.91251364268314e-001dB,-1.72873780292003e+002°)	(-8.60618484775173e-001dB,-1.65144033195333e+002°)
7.76247116628685e+002	(3.12885436908010e-001dB,1.75972275855778e+002°)	(4.76645558820347e-001dB,1.72976916723207e+002°)	(8.28477465227338e-001dB,1.65363116171860e+002°)	(2.37023151489665e+000dB,1.49857724699679e+002°)	(-3.12923790802131e-001dB,-1.75990110172759e+002°)	(-4.76689415002406e-001dB,-1.72994713089857e+002°)	(-8.28544306415099e-001dB,-1.65380713615834e+002°)
7.94328234724275e+002	(3.04209018318550e-001dB,1.76038500762006e+002°)	(4.62524026946755e-001dB,1.73096785010147e+002°)	(7.97286667518952e-001dB,1.65598731157639e+002°)	(2.29841256100004e+000dB,1.50214602836528e+002°)	(-3.04247308735573e-001dB,-1.76056750936090e+002°)	(-4.62567677452057e-001dB,-1.73114997500529e+002°)	(-7.97352520398433e-001dB,-1.65616745228419e+002°)
8.12830516164092e+002	(2.95794200049161e-001dB,1.76104466841929e+002°)	(4.48836468961797e-001dB,1.73215927906895e+002°)	(7.66970308707232e-001dB,1.65833545373160e+002°)	(2.22774601670575e+000dB,1.50573708302979e+002°)	(-2.95832428584740e-001dB,-1.76123142571877e+002°)	(-4.48879918081894e-001dB,-1.73234566240207e+002°)	(-7.67035186463695e-001dB,-1.65851985922114e+002°)
8.31763771102664e+002	(2.87637309255351e-001dB,1.76170130197225e+002°)	(4.35576254776397e-001dB,1.73334280674471e+002°)	(7.37519536728958e-001dB,1.66067420088702e+002°)	(2.15825043757544e+000dB,1.50934907350378e+002°)	(-2.87675477590622e-001dB,-1.76189241406812e+002°)	(-4.35619506971847e-001dB,-1.73353354793817e+002°)	(-7.37583453470568e-001dB,-1.66086297186724e+002°)
8.51138038202369e+002	(2.79734435994915e-001dB,1.76235448711083e+002°)	(4.22736390968053e-001dB,1.73451781438496e+002°)	(7.08924631240176e-001dB,1.66300220488710e+002°)	(2.08994354228640e+000dB,1.51298057074855e+002°)	(-2.79772545891311e-001dB,-1.76255005554346e+002°)	(-4.22779450852419e-001dB,-1.73471301516133e+002°)	(-7.08987601933988e-001dB,-1.66319544431260e+002°)
8.70963589956073e+002	(2.72081453098317e-001dB,1.76300382098460e+002°)	(4.10309554016580e-001dB,1.73568371270908e+002°)	(6.81175049249407e-001dB,1.66531815962516e+002°)	(2.02284209263401e+000dB,1.51663005815280e+002°)	(-2.72119506392560e-001dB,-1.76320394965071e+002°)	(-4.10352426340892e-001dB,-1.73588347713618e+002°)	(-6.81237089656531e-001dB,-1.66551597274822e+002°)
8.91250938133738e+002	(2.64674036075494e-001dB,1.76364891945800e+002°)	(3.98288123481879e-001dB,1.73683994253071e+002°)	(6.54259473372012e-001dB,1.66762080366323e+002°)	(1.95696178034037e+000dB,1.52029593623068e+002°)	(-2.64712034674733e-001dB,-1.76385371466567e+002°)	(-3.98330813119544e-001dB,-1.73704437707669e+002°)	(-6.54320599982409e-001dB,-1.66782329808740e+002°)
9.12010839355902e+002	(2.57507682922758e-001dB,1.76428941740526e+002°)	(3.86664214886277e-001dB,1.73798597521027e+002°)	(6.28165862227569e-001dB,1.66990892255651e+002°)	(1.89231712169449e+000dB,1.52397652797981e+002°)	(-2.57545628799935e-001dB,-1.76449898793025e+002°)	(-3.86706726818601e-001dB,-1.73819518880001e+002°)	(-6.28226092194897e-001dB,-1.67011620829180e+002°)
9.33254300796983e+002	(2.50577733704104e-001dB,1.76492496890720e+002°)	(3.75429712086943e-001dB,1.73912131293795e+002°)	(6.02881502507587e-001dB,1.67218135087803e+002°)	(1.82892136092526e+000dB,1.52767008483433e+002°)	(-2.50615628893580e-001dB,-1.76513942605058e+002°)	(-3.75472051389288e-001dB,-1.73933541701087e+002°)	(-6.02940853584536e-001dB,-1.67239354039775e+002°)
9.54992586021428e+002	(2.43879389792400e-001dB,1.76555524735449e+002°)	(3.64576298946696e-001dB,1.74024548885683e+002°)	(5.78393062252387e-001dB,1.67443697394258e+002°)	(1.76678638307706e+000dB,1.53137479314272e+002°)	(-2.43917236385817e-001dB,-1.76577470500166e+002°)	(-3.64618470775305e-001dB,-1.74046459742607e+002°)	(-5.78451552726824e-001dB,-1.67465418224180e+002°)
9.77237220955802e+002	(2.37407732667533e-001dB,1.76617994546254e+002°)	(3.54095490134617e-001dB,1.74135806703641e+002°)	(5.54686644892773e-001dB,1.67667472923210e+002°)	(1.70592263702026e+000dB,1.53508878109640e+002°)	(-2.37445532809967e-001dB,-1.76640452014366e+002°)	(-3.54137499714194e-001dB,-1.74158229674945e+002°)	(-5.54744293525101e-001dB,-1.67689707388778e+002°)
9.99999999999991e+002	(2.31157742180443e-001dB,1.76679877520368e+002°)	(3.43978660910683e-001dB,1.74245864230764e+002°)	(5.31747843633538e-001dB,1.67889360752751e+002°)	(1.64633906908753e+000dB,1.53881012603213e+002°)	(-2.31195498066839e-001dB,-1.76702858615549e+002°)	(-3.44020513522734e-001dB,-1.74268811250838e+002°)	(-5.31804669595505e-001dB,-1.67912120876034e+002°)
1.02329299228075e+003	(2.25124314203774e-001dB,1.76741146766234e+002°)	(3.34217075770733e-001dB,1.74354683997040e+002°)	(5.09561795780954e-001dB,1.68109265375478e+002°)	(1.58804306768556e+000dB,1.54253686202976e+002°)	(-2.25162028075734e-001dB,-1.76764663689142e+002°)	(-3.34258776742693e-001dB,-1.74378167276268e+002°)	(-5.09617818596291e-001dB,-1.68132563449271e+002°)
1.04712854805089e+003	(2.19302277601739e-001dB,1.76801777281944e+002°)	(3.24801915849504e-001dB,1.74462231538497e+002°)	(4.88113236644708e-001dB,1.68327096755499e+002°)	(1.53104041909110e+000dB,1.54626698772640e+002°)	(-2.19339951744595e-001dB,-1.76825842516703e+002°)	(-3.24843470544677e-001dB,-1.74486263569767e+002°)	(-4.88168476131772e-001dB,-1.68350945349841e+002°)
1.07151930523760e+003	(2.13686410462868e-001dB,1.76861745927209e+002°)	(3.15724304999448e-001dB,1.74568475345870e+002°)	(4.67386552675024e-001dB,1.68542770359024e+002°)	(1.47533527450371e+000dB,1.54999847426881e+002°)	(-2.13724047203110e-001dB,-1.76886372248036e+002°)	(-3.15765718807790e-001dB,-1.74593068911229e+002°)	(-4.67441028891684e-001dB,-1.68567182327901e+002°)
1.09647819614318e+003	(2.08271455550407e-001dB,1.76921031389497e+002°)	(3.06975334482524e-001dB,1.74673386803910e+002°)	(4.47365833527845e-001dB,1.68756207159902e+002°)	(1.42093012829670e+000dB,1.55372927332750e+002°)	(-2.08309057253451e-001dB,-1.76946231867487e+002°)	(-3.07016612812249e-001dB,-1.74698554981384e+002°)	(-4.47419566718837e-001dB,-1.68781195648115e+002°)
1.12201845430195e+003	(2.03052134935536e-001dB,1.76979614144936e+002°)	(2.98546086229413e-001dB,1.74776940122443e+002°)	(4.28034922783864e-001dB,1.68967333621562e+002°)	(1.36782580728429e+000dB,1.55745732509876e+002°)	(-2.03089704003849e-001dB,-1.77005402155005e+002°)	(-2.98587234499401e-001dB,-1.74802696293009e+002°)	(-4.28087933330680e-001dB,-1.68992912071778e+002°)
1.14815362149687e+003	(1.98023163788066e-001dB,1.77037476414617e+002°)	(2.90427654637142e-001dB,1.74879112260223e+002°)	(4.09377467080302e-001dB,1.69176081656962e+002°)	(1.31602147070828e+000dB,1.56118056622441e+002°)	(-1.98060702659584e-001dB,-1.77063865642606e+002°)	(-2.90468678270219e-001dB,-1.74905470114953e+002°)	(-4.09429775453857e-001dB,-1.69202263816937e+002°)
1.17489755493952e+003	(1.93179263308416e-001dB,1.77094602116860e+002°)	(2.82611166890960e-001dB,1.74979882842630e+002°)	(3.91376963447624e-001dB,1.69382388568175e+002°)	(1.26551462054416e+000dB,1.56489693756326e+002°)	(-1.93216774455404e-001dB,-1.77121606566810e+002°)	(-2.82652071307991e-001dB,-1.75006856389993e+002°)	(-3.91428590163675e-001dB,-1.69409188498165e+002°)
1.20226443461740e+003	(1.88515172793038e-001dB,1.77150976816053e+002°)	(2.75087801809573e-001dB,1.75079234074158e+002°)	(3.74016804675457e-001dB,1.69586196967345e+002°)	(1.21630112163287e+000dB,1.56860439175324e+002°)	(-1.88552658721230e-001dB,-1.77178610817641e+002°)	(-2.75128592424309e-001dB,-1.75106837647497e+002°)	(-3.74067770252939e-001dB,-1.69613629047692e+002°)
1.23026877081237e+003	(1.84025660832703e-001dB,1.77206587668575e+002°)	(2.67848807224700e-001dB,1.75177150646644e+002°)	(3.57280322563537e-001dB,1.69787454680708e+002°)	(1.16837523106471e+000dB,1.57230090050879e+002°)	(-1.84063124080793e-001dB,-1.77234865884731e+002°)	(-2.67889489439474e-001dB,-1.75205398911826e+002°)	(-3.57330647485784e-001dB,-1.69815533619614e+002°)
1.25892541179416e+003	(1.79705535649998e-001dB,1.77261423366348e+002°)	(2.60885515916615e-001dB,1.75273619644090e+002°)	(3.41150828943166e-001dB,1.69986114637432e+002°)	(1.12172963617311e+000dB,1.57598446160361e+002°)	(-1.79742978789532e-001dB,-1.77290360801047e+002°)	(-2.60926095118769e-001dB,-1.75302527607332e+002°)	(-3.41200533622113e-001dB,-1.70014855478922e+002°)
1.28824955169312e+003	(1.75549654588248e-001dB,1.77315474078509e+002°)	(2.54189360136055e-001dB,1.75368630444895e+002°)	(3.25611654383227e-001dB,1.70182134744972e+002°)	(1.07635550044074e+000dB,1.57965310549527e+002°)	(-1.75587080223808e-001dB,-1.77345086084740e+002°)	(-2.54229841695132e-001dB,-1.75398213460771e+002°)	(-3.25660759126489e-001dB,-1.70211552877040e+002°)
1.31825673855640e+003	(1.71552932769280e-001dB,1.77368731391643e+002°)	(2.47751884750968e-001dB,1.75462174622242e+002°)	(3.10646184520743e-001dB,1.70375477752628e+002°)	(1.03224251657813e+000dB,1.58330490155443e+002°)	(-1.71590343539012e-001dB,-1.77399033679570e+002°)	(-2.47792274016604e-001dB,-1.75492448401876e+002°)	(-3.10694709501662e-001dB,-1.70405588915580e+002°)
1.34896288259164e+003	(1.67710350941935e-001dB,1.77421188249028e+002°)	(2.41564759062797e-001dB,1.75554245843334e+002°)	(2.96237893980892e-001dB,1.70566111104916e+002°)	(9.89378966004013e-001dB,1.58693796386751e+002°)	(-1.67747749518420e-001dB,-1.77452196894335e+002°)	(-2.41605061363358e-001dB,-1.75585226462785e+002°)	(-2.96285859211419e-001dB,-1.70596931399906e+002°)
1.38038426460287e+003	(1.64016962546979e-001dB,1.77472838889272e+002°)	(2.35619787342501e-001dB,1.75644839768111e+002°)	(2.82370377873129e-001dB,1.70754006786344e+002°)	(9.47751783938935e-001dB,1.59055045658839e+002°)	(-1.64054351638460e-001dB,-1.77504570341704e+002°)	(-2.35660007984346e-001dB,-1.75676543676942e+002°)	(-2.82417803179539e-001dB,-1.70785552684108e+002°)
1.41253754462274e+003	(1.60467900027272e-001dB,1.77523678784702e+002°)	(2.29908918140649e-001dB,1.75733953948007e+002°)	(2.69027380870644e-001dB,1.70939141159067e+002°)	(9.07346629316268e-001dB,1.59414059882042e+002°)	(-1.60505282379168e-001dB,-1.77556149876807e+002°)	(-2.29949062408071e-001dB,-1.75766397978063e+002°)	(-2.69074285872013e-001dB,-1.70971429508855e+002°)
1.44543977074591e+003	(1.57058380414421e-001dB,1.77573704579849e+002°)	(2.24424252429185e-001dB,1.75821587725277e+002°)	(2.56192823897975e-001dB,1.71121494794848e+002°)	(8.68147958718232e-001dB,1.59770666901623e+002°)	(-1.57095758811183e-001dB,-1.77606932535918e+002°)	(-2.24464325584977e-001dB,-1.75854789099658e+002°)	(-2.56239227987307e-001dB,-1.71154542833565e+002°)
1.47910838816819e+003	(1.53783710225284e-001dB,1.77622914030297e+002°)	(2.19158050634863e-001dB,1.75907742133334e+002°)	(2.43850828467783e-001dB,1.71301052302658e+002°)	(8.30139103557779e-001dB,1.60124700888838e+002°)	(-1.53821087492547e-001dB,-1.77656916475516e+002°)	(-2.19198057921484e-001dB,-1.75941718475575e+002°)	(-2.43896750795732e-001dB,-1.71334877664209e+002°)
1.51356124843619e+003	(1.50639289702885e-001dB,1.77671305942192e+002°)	(2.14102738625801e-001dB,1.75992419798511e+002°)	(2.31985738721179e-001dB,1.71477802153148e+002°)	(7.93302349748521e-001dB,1.60476002682915e+002°)	(-1.50676668709972e-001dB,-1.77706100911999e+002°)	(-2.14142685267102e-001dB,-1.76027189141979e+002°)	(-2.32031198182289e-001dB,-1.71512422877999e+002°)
1.54881661891247e+003	(1.47620616437534e-001dB,1.77718880112616e+002°)	(2.09250912713438e-001dB,1.76075624843603e+002°)	(2.20582141238171e-001dB,1.71651736501165e+002°)	(7.57619019134102e-001dB,1.60824420084274e+002°)	(-1.47658000100212e-001dB,-1.77754486062288e+002°)	(-2.09290803916955e-001dB,-1.76111205641103e+002°)	(-2.20627156459440e-001dB,-1.71687171046113e+002°)
1.58489319246110e+003	(1.44723288404247e-001dB,1.77765637271053e+002°)	(2.04595343732386e-001dB,1.76157362793483e+002°)	(2.09624882694213e-001dB,1.71822851007340e+002°)	(7.23069551983997e-001dB,1.61169808099742e+002°)	(-1.44760679687860e-001dB,-1.77802073085502e+002°)	(-2.04635184692153e-001dB,-1.76193773927091e+002°)	(-2.09669472026020e-001dB,-1.71859118255510e+002°)
1.62181009735891e+003	(1.41943006452916e-001dB,1.77811579022114e+002°)	(2.00128980260197e-001dB,1.76237640483065e+002°)	(1.99099085447348e-001dB,1.71991144659743e+002°)	(6.89633589903331e-001dB,1.61512029140944e+002°)	(-1.41980408375736e-001dB,-1.77848864025918e+002°)	(-2.00168776160106e-001dB,-1.76274901274182e+002°)	(-1.99143266956491e-001dB,-1.72028263930806e+002°)
1.65958690743754e+003	(1.39275576287381e-001dB,1.77856707789671e+002°)	(1.95844951038363e-001dB,1.76316465967821e+002°)	(1.88990161146492e-001dB,1.72156619596459e+002°)	(6.57290058549578e-001dB,1.61850953177369e+002°)	(-1.39312991924330e-001dB,-1.77894861757335e+002°)	(-1.95884707055933e-001dB,-1.76354596187464e+002°)	(-1.89033952611356e-001dB,-1.72194610657079e+002°)
1.69824365246173e+003	(1.36716909969244e-001dB,1.77901026762537e+002°)	(1.91736566654311e-001dB,1.76393848437046e+002°)	(1.79283822456577e-001dB,1.72319280929880e+002°)	(6.26017249597067e-001dB,1.62186457845940e+002°)	(-1.36754342455887e-001dB,-1.77940069928995e+002°)	(-1.91776287965003e-001dB,-1.76432868316374e+002°)	(-1.79327241364196e-001dB,-1.72358164004397e+002°)
1.73780082874936e+003	(1.34263026981534e-001dB,1.77944539841790e+002°)	(1.87797320542899e-001dB,1.76469798130007e+002°)	(1.69966092999557e-001dB,1.72479136573411e+002°)	(5.95792901440730e-001dB,1.62518428519157e+002°)	(-1.34300479518357e-001dB,-1.77984492913146e+002°)	(-1.87837012324846e-001dB,-1.76509728371088e+002°)	(-1.70009156544589e-001dB,-1.72518932354760e+002°)
1.77827941003891e+003	(1.31910054886346e-001dB,1.77987251589829e+002°)	(1.84020889363722e-001dB,1.76544326255081e+002°)	(1.61023315612650e-001dB,1.72636197071189e+002°)	(5.66594278182240e-001dB,1.62846758334102e+002°)	(-1.31947530743361e-001dB,-1.78028135754352e+002°)	(-1.84060556802916e-001dB,-1.76585188041908e+002°)	(-1.61066040698054e-001dB,-1.72676926732068e+002°)
1.81970085860997e+003	(1.29654229609789e-001dB,1.78029167181227e+002°)	(1.80401132808648e-001dB,1.76617444911984e+002°)	(1.52442159026239e-001dB,1.72790475431380e+002°)	(5.38398246493713e-001dB,1.63171348184735e+002°)	(-1.29691732131405e-001dB,-1.78071004120598e+002°)	(-1.80440781104503e-001dB,-1.76659259921747e+002°)	(-1.52484562265624e-001dB,-1.72832160635662e+002°)
1.86208713666285e+003	(1.27491895386046e-001dB,1.78070292355431e+002°)	(1.76932092891516e-001dB,1.76689167017129e+002°)	(1.44209623063943e-001dB,1.72941986963482e+002°)	(5.11181350006082e-001dB,1.63492106680074e+002°)	(-1.27529427996269e-001dB,-1.78113104256253e+002°)	(-1.76971727262927e-001dB,-1.76731957431748e+002°)	(-1.44251720785428e-001dB,-1.72984649877889e+002°)
1.90546071796323e+003	(1.25419504391356e-001dB,1.78110633371340e+002°)	(1.73607992769782e-001dB,1.76759506232156e+002°)	(1.36313042466694e-001dB,1.73090749120050e+002°)	(4.84919880919919e-001dB,1.63808950070881e+002°)	(-1.25457070599274e-001dB,-1.78154442936914e+002°)	(-1.73647618461488e-001dB,-1.76803294750072e+002°)	(-1.36354850718225e-001dB,-1.73134412426083e+002°)
1.94984459975803e+003	(1.23433616097190e-001dB,1.78150196963784e+002°)	(1.70423235145083e-001dB,1.76828476895634e+002°)	(1.28740089441010e-001dB,1.73236781343150e+002°)	(4.59589948585771e-001dB,1.64121802147575e+002°)	(-1.23471219502764e-001dB,-1.78195027426160e+002°)	(-1.70462857434485e-001dB,-1.76873286743881e+002°)	(-1.28781623997036e-001dB,-1.73281468249290e+002°)
1.99526231496886e+003	(1.21530896370414e-001dB,1.78188990301905e+002°)	(1.67372400287379e-001dB,1.76896093957936e+002°)	(1.21478775029657e-001dB,1.73380104915820e+002°)	(4.35167544848267e-001dB,1.64430594112048e+002°)	(-1.21568540670601e-001dB,-1.78234865434209e+002°)	(-1.67412024491742e-001dB,-1.76941948904493e+002°)	(-1.21520051399040e-001dB,-1.73425839170001e+002°)
2.04173794466951e+003	(1.19708116346996e-001dB,1.78227020949436e+002°)	(1.64450243724739e-001dB,1.76962372919263e+002°)	(1.14517449399991e-001dB,1.73520742818728e+002°)	(4.11628605992773e-001dB,1.64735264426100e+002°)	(-1.19745805342174e-001dB,-1.78273965078490e+002°)	(-1.64489875208723e-001dB,-1.77009297285680e+002°)	(-1.14558482835135e-001dB,-1.73567548721094e+002°)
