Freq.	V(Gain2.62)	V(Gain5.24)	V(Gain10.48)	V(20.96)	V(-2.62)	V(-5.24)	V(-10.48)
4.67735141287195e+002	(4.40080146479299e-001dB,1.74922227547101e+002°)	(8.93720823749549e-001dB,1.69939091887558e+002°)	(1.86930239907388e+000dB,1.60273564198776e+002°)	(4.19689371393637e+000dB,1.42403992156226e+002°)	(-4.40118614521047e-001dB,-1.74932968922002e+002°)	(-8.93862233962834e-001dB,-1.69948794204052e+002°)	(-1.86939604760669e+000dB,-1.60284113193031e+002°)
4.78630092322635e+002	(4.27008865367918e-001dB,1.74979833030278e+002°)	(8.67960937695732e-001dB,1.70050126483273e+002°)	(1.81933928479449e+000dB,1.60475338048100e+002°)	(4.10350133621081e+000dB,1.42719048367726e+002°)	(-4.27047269112998e-001dB,-1.74990824721955e+002°)	(-8.68098285627956e-001dB,-1.70060090713140e+002°)	(-1.81943208352525e+000dB,-1.60486133575975e+002°)
4.89778819368443e+002	(4.14162229099091e-001dB,1.75038102148709e+002°)	(8.42614752347864e-001dB,1.70162427820160e+002°)	(1.77005651773521e+000dB,1.60679364983879e+002°)	(4.01100043601625e+000dB,1.43037381335225e+002°)	(-4.14200567698901e-001dB,-1.75049350008118e+002°)	(-8.42748161789467e-001dB,-1.70172660258227e+002°)	(-1.77014844629453e+000dB,-1.60690413037057e+002°)
5.01187233627268e+002	(4.01544075834581e-001dB,1.75096996567313e+002°)	(8.17689762642849e-001dB,1.70275934218775e+002°)	(1.72146703028113e+000dB,1.60885577684010e+002°)	(3.91940283283620e+000dB,1.43358972171017e+002°)	(-4.01582348560647e-001dB,-1.75108506581578e+002°)	(-8.17819356475682e-001dB,-1.70286441250384e+002°)	(-1.72155806926776e+000dB,-1.60896884396250e+002°)
5.12861383991361e+002	(3.89157978228467e-001dB,1.75156476397798e+002°)	(7.93193105693480e-001dB,1.70390580788762e+002°)	(1.67358368076292e+000dB,1.61093903306984e+002°)	(3.82872106159179e+000dB,1.43683800493299e+002°)	(-3.89196184474715e-001dB,-1.75168254693333e+002°)	(-7.93319005601100e-001dB,-1.70401368894951e+002°)	(-1.67367381181000e+000dB,-1.61105474956975e+002°)
5.24807460249769e+002	(3.77007223048661e-001dB,1.75216500324620e+002°)	(7.69131515781468e-001dB,1.70506299578586e+002°)	(1.62641917300996e+000dB,1.61304263388721e+002°)	(3.73896837828520e+000dB,1.44011843803329e+002°)	(-3.77045362333129e-001dB,-1.75228553170319e+002°)	(-7.69253841990076e-001dB,-1.70517375341362e+002°)	(-1.62650837884825e+000dB,-1.61316106402978e+002°)
5.37031796370249e+002	(3.65094792861805e-001dB,1.75277025743142e+002°)	(7.45511281932756e-001dB,1.70623019754867e+002°)	(1.57998597421470e+000dB,1.61516573796909e+002°)	(3.65015875477654e+000dB,1.44343076846454e+002°)	(-3.65132864827771e-001dB,-1.75289359553651e+002°)	(-7.45630152981449e-001dB,-1.70634389862561e+002°)	(-1.58007423873212e+000dB,-1.61528694752705e+002°)
5.49540873857620e+002	(3.53423349945181e-001dB,1.75338008908267e+002°)	(7.22338208538645e-001dB,1.70740667808880e+002°)	(1.53429623214596e+000dB,1.61730744743498e+002°)	(3.56230686233796e+000dB,1.44677470965926e+002°)	(-3.53461354361764e-001dB,-1.75350630247324e+002°)	(-7.22453741077563e-001dB,-1.70752339061574e+002°)	(-1.53438354044294e+000dB,-1.61743150371840e+002°)
5.62341325190345e+002	(3.41995222552927e-001dB,1.75399405091695e+002°)	(6.99617579429352e-001dB,1.70859167787484e+002°)	(1.48936169274224e+000dB,1.61946680855175e+002°)	(3.47542804380744e+000dB,1.45014993458696e+002°)	(-3.42033159315095e-001dB,-1.75412320675559e+002°)	(-6.99729888044104e-001dB,-1.70871147102499e+002°)	(-1.48944803118220e+000dB,-1.61959378043824e+002°)
5.75439937337152e+002	(3.30812393626911e-001dB,1.75461168745946e+002°)	(6.77354125744927e-001dB,1.70978441545461e+002°)	(1.44519361909237e+000dB,1.62164281300770e+002°)	(3.38953827434623e+000dB,1.45355606942453e+002°)	(-3.30850262754991e-001dB,-1.75474385446901e+002°)	(-6.77463322805775e-001dB,-1.70990735962889e+002°)	(-1.44527897534696e+000dB,-1.62177277097319e+002°)
5.88843655355584e+002	(3.19876492006130e-001dB,1.75523253673256e+002°)	(6.55551997884179e-001dB,1.71098409016077e+002°)	(1.40180271277068e+000dB,1.62383439973765e+002°)	(3.30465411098517e+000dB,1.45699268743125e+002°)	(-3.19914293644739e-001dB,-1.75536778523204e+002°)	(-6.55658193418330e-001dB,-1.71111025704370e+002°)	(-1.40188707585928e+000dB,-1.62396741588767e+002°)
6.02559586074353e+002	(3.09188786153164e-001dB,1.75585613197479e+002°)	(6.34214741746127e-001dB,1.71218988496554e+002°)	(1.35919903843878e+000dB,1.62604045727316e+002°)	(3.22079263132249e+000dB,1.46045930311811e+002°)	(-3.09226520569715e-001dB,-1.75599453391612e+002°)	(-6.34318043331482e-001dB,-1.71231934758138e+002°)	(-1.35928239876191e+000dB,-1.62617660537480e+002°)
6.16595001861477e+002	(2.98750180382578e-001dB,1.75648200337166e+002°)	(6.13345279412148e-001dB,1.71340096945042e+002°)	(1.31739195255780e+000dB,1.62825982658535e+002°)	(3.13797136190652e+000dB,1.46395536679757e+002°)	(-2.98787847965250e-001dB,-1.75662363237733e+002°)	(-6.13445792090944e-001dB,-1.71353380221974e+002°)	(-1.31747430192410e+000dB,-1.62839918209991e+002°)
6.30957344480188e+002	(2.88561213544675e-001dB,1.75710967978080e+002°)	(5.92945894351898e-001dB,1.71461650285693e+002°)	(1.27639003697466e+000dB,1.63049130438175e+002°)	(3.05620819699724e+000dB,1.46748025959458e+002°)	(-2.88598814800014e-001dB,-1.75725461118241e+002°)	(-5.93043720562607e-001dB,-1.71475278165342e+002°)	(-1.27647136862135e+000dB,-1.63063394449810e+002°)
6.45654229034650e+002	(2.78622060089391e-001dB,1.75773869043489e+002°)	(5.73018221172941e-001dB,1.71583563718483e+002°)	(1.23620103805712e+000dB,1.63273364681338e+002°)	(2.97552130854843e+000dB,1.47103328899302e+002°)	(-2.78659595639474e-001dB,-1.75788700131266e+002°)	(-5.73113460698884e-001dB,-1.71597543939246e+002°)	(-1.23628134666354e+000dB,-1.63287965048220e+002°)
6.60693448007591e+002	(2.68932533409185e-001dB,1.75836856660704e+002°)	(5.53563239874340e-001dB,1.71705752030511e+002°)	(1.19683181195505e+000dB,1.63498557354426e+002°)	(2.89592904838473e+000dB,1.47461368498432e+002°)	(-2.68970003988453e-001dB,-1.75852033583017e+002°)	(-5.53655989807517e-001dB,-1.71720092487552e+002°)	(-1.19691109364945e+000dB,-1.63513502151313e+002°)
6.76082975391976e+002	(2.59492091337487e-001dB,1.75899884322442e+002°)	(5.34581274509033e-001dB,1.71828129905660e+002°)	(1.15828827646408e+000dB,1.63724577213216e+002°)	(2.81744984366295e+000dB,1.47822059687583e+002°)	(-2.59529497789263e-001dB,-1.75915415149260e+002°)	(-5.34671629227788e-001dB,-1.71842838656676e+002°)	(-1.15836652882351e+000dB,-1.63739874698160e+002°)
6.91830970918931e+002	(2.50299843660140e-001dB,1.75962906041775e+002°)	(5.16071996109076e-001dB,1.71950612229664e+002°)	(1.12057536986243e+000dB,1.63951290266703e+002°)	(2.74010208680284e+000dB,1.48185309080733e+002°)	(-2.50337186932869e-001dB,-1.75978799030346e+002°)	(-5.16160047268109e-001dB,-1.71965697500682e+002°)	(-1.12065259190586e+000dB,-1.63966948884756e+002°)
7.07945784384132e+002	(2.41354561481704e-001dB,1.76025876499529e+002°)	(4.98034429682772e-001dB,1.72073114387864e+002°)	(1.08369701698636e+000dB,1.64178560261242e+002°)	(2.66390402114739e+000dB,1.48551014801360e+002°)	(-2.41391842624994e-001dB,-1.76042140098732e+002°)	(-4.98120266214342e-001dB,-1.72088584579064e+002°)	(-1.08377320916120e+000dB,-1.64194588648269e+002°)
7.24435960074984e+002	(2.32654688276478e-001dB,1.76088751183200e+002°)	(4.80466965053640e-001dB,1.72195552553164e+002°)	(1.04765610270486e+000dB,1.64406249179461e+002°)	(2.58887362366681e+000dB,1.48919066386027e+002°)	(-2.32691908436959e-001dB,-1.76105394037986e+002°)	(-4.80550673178566e-001dB,-1.72211416244740e+002°)	(-1.04773126686698e+000dB,-1.64422656166072e+002°)
7.41310241300911e+002	(2.24198352445407e-001dB,1.76151486516584e+002°)	(4.63367371277859e-001dB,1.72317843961961e+002°)	(1.01245445285252e+000dB,1.64634217748481e+002°)	(2.51502848605167e+000dB,1.49289344766925e+002°)	(-2.24235512862445e-001dB,-1.76168517472535e+002°)	(-4.63449034525396e-001dB,-1.72334109920006e+002°)	(-1.01252859224022e+000dB,-1.64651012364074e+002°)
7.58577575029177e+002	(2.15983381194619e-001dB,1.76214039979493e+002°)	(4.46732814350531e-001dB,1.72439907176096e+002°)	(9.78092822582886e-001dB,1.64862325952084e+002°)	(2.44238569555024e+000dB,1.49661722333918e+002°)	(-2.16020483195965e-001dB,-1.76231468087483e+002°)	(-4.46812513585834e-001dB,-1.72456584358536e+002°)	(-9.78165941784982e-001dB,-1.64879517429025e+002°)
7.76247116628685e+002	(2.08007315549065e-001dB,1.76276370217067e+002°)	(4.30559877890054e-001dB,1.72561662329169e+002°)	(9.44570892013448e-001dB,1.65090433541706e+002°)	(2.37096171689334e+000dB,1.50036063075515e+002°)	(-2.08044360546447e-001dB,-1.76294204738041e+002°)	(-4.30637691348411e-001dB,-1.72578759891733e+002°)	(-9.44642996931985e-001dB,-1.65108031319634e+002°)
7.94328234724275e+002	(2.00267426315103e-001dB,1.76338437138365e+002°)	(4.14844586475870e-001dB,1.72683031355843e+002°)	(9.11887268950034e-001dB,1.65318400541371e+002°)	(2.30077227661679e+000dB,1.50412222797166e+002°)	(-2.00304415799839e-001dB,-1.76356687548228e+002°)	(-4.14920589802709e-001dB,-1.72700558658077e+002°)	(-9.11958366757928e-001dB,-1.65336414271644e+002°)
8.12830516164092e+002	(1.92760730809012e-001dB,1.76400202004041e+002°)	(3.99582431305872e-001dB,1.72803938203034e+002°)	(8.80039498403364e-001dB,1.65546087742023e+002°)	(2.23183225103944e+000dB,1.50790049414280e+002°)	(-1.92797666347615e-001dB,-1.76418877998667e+002°)	(-3.99656697601742e-001dB,-1.72821904814370e+002°)	(-8.80109597497555e-001dB,-1.65564527292305e+002°)
8.31763771102664e+002	(1.85484010173544e-001dB,1.76461627503037e+002°)	(3.84768397836575e-001dB,1.72924309022182e+002°)	(8.49024078544322e-001dB,1.65773357181087e+002°)	(2.16415555908418e+000dB,1.51169383316405e+002°)	(-1.85520893403447e-001dB,-1.76480739003394e+002°)	(-3.84840997706342e-001dB,-1.72942724728059e+002°)	(-8.49093188494819e-001dB,-1.65792232640084e+002°)
8.51138038202369e+002	(1.78433827111917e-001dB,1.76522677818375e+002°)	(3.70396995070873e-001dB,1.73044072342052e+002°)	(8.18836482688062e-001dB,1.66000072603483e+002°)	(2.09775506104259e+000dB,1.51550057798182e+002°)	(-1.78470659737308e-001dB,-1.76542234975778e+002°)	(-3.70467996676424e-001dB,-1.73062947150098e+002°)	(-8.18904614183466e-001dB,-1.66019394285827e+002°)
8.70963589956073e+002	(1.71606543877478e-001dB,1.76583318682197e+002°)	(3.56462286164221e-001dB,1.73163159221762e+002°)	(7.89471186850397e-001dB,1.66226099900773e+002°)	(2.03264246428330e+000dB,1.51931899551910e+002°)	(-1.71643327665223e-001dB,-1.76603331883678e+002°)	(-3.56531755280087e-001dB,-1.73182503368040e+002°)	(-7.89538351640358e-001dB,-1.66245878352068e+002°)
8.91250938133738e+002	(1.64998340367298e-001dB,1.76643517420344e+002°)	(3.42957920030299e-001dB,1.73281503383983e+002°)	(7.60921702383098e-001dB,1.66451307525548e+002°)	(1.96882823679148e+000dB,1.52314729215910e+002°)	(-1.65035077143094e-001dB,-1.76663997294158e+002°)	(-3.43025920101610e-001dB,-1.73301327339309e+002°)	(-7.60987913218273e-001dB,-1.66471553527571e+002°)
9.12010839355902e+002	(1.58605232179243e-001dB,1.76703242986805e+002°)	(3.29877163640662e-001dB,1.73399041328446e+002°)	(7.33180613167564e-001dB,1.66675566878656e+002°)	(1.90632152930501e+000dB,1.52698361972321e+002°)	(-1.58641923823919e-001dB,-1.76724200408059e+002°)	(-3.29943755842902e-001dB,-1.73419355804778e+002°)	(-7.33245883737553e-001dB,-1.66696291454721e+002°)
9.33254300796983e+002	(1.52423088503820e-001dB,1.76762465988477e+002°)	(3.17212934729058e-001dB,1.73515712426106e+002°)	(7.06239616828443e-001dB,1.66898752667282e+002°)	(1.84513010668403e+000dB,1.53082608187538e+002°)	(-1.52459736949898e-001dB,-1.76783912084898e+002°)	(-3.17278178029275e-001dB,-1.73536528383024e+002°)	(-7.06303961698280e-001dB,-1.66919967087776e+002°)
9.54992586021428e+002	(1.46447649734571e-001dB,1.76821158700711e+002°)	(3.04957834629883e-001dB,1.73631458994487e+002°)	(6.80089569419953e-001dB,1.67120743232400e+002°)	(1.78526028901755e+000dB,1.53467274088188e+002°)	(-1.46484256963026e-001dB,-1.76843104858547e+002°)	(-3.05021785848819e-001dB,-1.73652787645746e+002°)	(-6.80153003965575e-001dB,-1.67142459020483e+002°)
9.77237220955802e+002	(1.40674544693197e-001dB,1.76879295074177e+002°)	(2.93104181000336e-001dB,1.73746226354834e+002°)	(6.54720533036631e-001dB,1.67341420844500e+002°)	(1.72671690283562e+000dB,1.53852162465328e+002°)	(-1.40711112730503e-001dB,-1.76901752944236e+002°)	(-2.93166894875250e-001dB,-1.73768079175024e+002°)	(-6.54783073379877e-001dB,-1.67363649781977e+002°)
9.99999999999991e+002	(1.35099307378385e-001dB,1.76936850733612e+002°)	(2.81644040197580e-001dB,1.73859962871905e+002°)	(6.30121825807081e-001dB,1.67560671966946e+002°)	(1.66950324266129e+000dB,1.54237073399493e+002°)	(-1.35135838293800e-001dB,-1.76959832237446e+002°)	(-2.81705569445330e-001dB,-1.73882351603195e+002°)	(-6.30183488750621e-001dB,-1.67583426100318e+002°)
1.02329299228075e+003	(1.29717393159506e-001dB,1.76993802969054e+002°)	(2.70569259104378e-001dB,1.73972619977247e+002°)	(6.06282073742558e-001dB,1.67778387486686e+002°)	(1.61362104300463e+000dB,1.54621804999225e+002°)	(-1.29753889062659e-001dB,-1.77017320305287e+002°)	(-2.70629654484656e-001dB,-1.73995556636243e+002°)	(-6.06342876705187e-001dB,-1.67801679133373e+002°)
1.04712854805089e+003	(1.24524194348511e-001dB,1.77050130720161e+002°)	(2.59871496219616e-001dB,1.74084152176968e+002°)	(5.83189263931248e-001dB,1.67994462912408e+002°)	(1.55907046077445e+000dB,1.55006154145853e+002°)	(-1.24560657387308e-001dB,-1.77074196370966e+002°)	(-2.59930806597921e-001dB,-1.74107649061673e+002°)	(-5.83249224884027e-001dB,-1.68018304667154e+002°)
1.07151930523760e+003	(1.19515055095121e-001dB,1.77105814554239e+002°)	(2.49542251852475e-001dB,1.74194517045010e+002°)	(5.60830798593582e-001dB,1.68208798540567e+002°)	(1.50585006796305e+000dB,1.55389917237544e+002°)	(-1.19551487453864e-001dB,-1.77130441291962e+002°)	(-2.49600524262743e-001dB,-1.74218586741902e+002°)	(-5.60889935997041e-001dB,-1.68233203282026e+002°)
1.09647819614318e+003	(1.14685285560919e-001dB,1.77160836638591e+002°)	(2.39572897281559e-001dB,1.74303675203024e+002°)	(5.39193549541610e-001dB,1.68421299589978e+002°)	(1.45395685434754e+000dB,1.55772890925917e+002°)	(-1.14721689458827e-001dB,-1.77186037532539e+002°)	(-2.39630176988236e-001dB,-1.74328330594254e+002°)	(-5.39251882284523e-001dB,-1.68446280487481e+002°)
1.12201845430195e+003	(1.10030175338958e-001dB,1.77215180707803e+002°)	(2.29954702761891e-001dB,1.74411590287948e+002°)	(5.18263912617441e-001dB,1.68631876305962e+002°)	(1.40338623984907e+000dB,1.56154872838945e+002°)	(-1.10066553028951e-001dB,-1.77240969131183e+002°)	(-2.30011033321288e-001dB,-1.74436844558663e+002°)	(-5.18321459957302e-001dB,-1.68657446826469e+002°)
1.14815362149687e+003	(1.05545006094495e-001dB,1.77268832026557e+002°)	(2.20678864283375e-001dB,1.74518228908396e+002°)	(4.98027861719101e-001dB,1.68840444035223e+002°)	(1.35413209609993e+000dB,1.56535662284303e+002°)	(-1.05581359862273e-001dB,-1.77295221663579e+002°)	(-2.20734287604203e-001dB,-1.74544095554193e+002°)	(-4.98084643224707e-001dB,-1.68866617950465e+002°)
1.17489755493952e+003	(1.01225063411678e-001dB,1.77321777348549e+002°)	(2.11736529004171e-001dB,1.74623560590989e+002°)	(4.78471002058164e-001dB,1.69046923272844e+002°)	(1.30618677668850e+000dB,1.56915060927830e+002°)	(-1.01261395575164e-001dB,-1.77348782201696e+002°)	(-2.11791085407150e-001dB,-1.74650053425509e+002°)	(-4.78527037554451e-001dB,-1.69073714666649e+002°)
1.20226443461740e+003	(9.70656478388950e-002dB,1.77374004872074e+002°)	(2.03118819300847e-001dB,1.74727557717727e+002°)	(4.59578622329654e-001dB,1.69251239682923e+002°)	(1.25954115548433e+000dB,1.57292873442332e+002°)	(-9.71019607479375e-002dB,-1.77401639269541e+002°)	(-2.03172547577297e-001dB,-1.74754690880383e+002°)	(-4.59633931845001e-001dB,-1.69278662958737e+002°)
1.23026877081237e+003	(9.30620851327003e-002dB,1.77425504192799e+002°)	(1.94816855394367e-001dB,1.74830195455458e+002°)	(4.41335745511665e-001dB,1.69453324094509e+002°)	(1.21418467238998e+000dB,1.57668908122530e+002°)	(-9.30983811691115e-002dB,-1.77453782796103e+002°)	(-1.94869792863664e-001dB,-1.74857983419326e+002°)	(-4.41390349227815e-001dB,-1.69481393983104e+002°)
1.25892541179416e+003	(8.92097357067161e-002dB,1.77476266254230e+002°)	(1.86821776526610e-001dB,1.74931451678518e+002°)	(4.23727178048610e-001dB,1.69653112474565e+002°)	(1.17010538582335e+000dB,1.58042977462548e+002°)	(-8.92460172846329e-002dB,-1.77505204065998e+002°)	(-1.86873959092570e-001dB,-1.74959909258367e+002°)	(-4.23781096253388e-001dB,-1.69681844041947e+002°)
1.28824955169312e+003	(8.55040032975382e-002dB,1.77526283296338e+002°)	(1.79124760676726e-001dB,1.75031306885513e+002°)	(4.06737557207926e-001dB,1.69850545879764e+002°)	(1.12729003120267e+000dB,1.58414898692954e+002°)	(-8.55402728640650e-002dB,-1.77555895668281e+002°)	(-1.79176222882754e-001dB,-1.75060449246001e+002°)	(-4.06790810250774e-001dB,-1.69879954535273e+002°)
1.31825673855640e+003	(8.19403428645035e-002dB,1.77575548802791e+002°)	(1.71717042819181e-001dB,1.75129744111211e+002°)	(3.90351396434435e-001dB,1.70045570388943e+002°)	(1.08572408468753e+000dB,1.58784494274963e+002°)	(-8.19766029006545e-002dB,-1.77605851443854e+002°)	(-1.71767817902201e-001dB,-1.75159586775245e+002°)	(-3.90404004684898e-001dB,-1.70075671893559e+002°)
1.34896288259164e+003	(7.85142677443866e-002dB,1.77624057447188e+002°)	(1.64589931736890e-001dB,1.75226748834435e+002°)	(3.74553128559846e-001dB,1.70238137018059e+002°)	(1.04539183142040e+000dB,1.59151592349998e+002°)	(-7.85505207663711e-002dB,-1.77655066431898e+002°)	(-1.64640051680098e-001dB,-1.75257307691705e+002°)	(-3.74605112369012e-001dB,-1.70268947492897e+002°)
1.38038426460287e+003	(7.52213560855648e-002dB,1.77671805038670e+002°)	(1.57734825413004e-001dB,1.75322308882807e+002°)	(3.59327146756039e-001dB,1.70428201619458e+002°)	(1.00627643751551e+000dB,1.59516027143384e+002°)	(-7.52576046463174e-002dB,-1.77703536815673e+002°)	(-1.57784320997290e-001dB,-1.75353600198490e+002°)	(-3.59378526420982e-001dB,-1.70459737554482e+002°)
1.41253754462274e+003	(7.20572565890611e-002dB,1.77718788467258e+002°)	(1.51143225033299e-001dB,1.75416414335129e+002°)	(3.44657843149994e-001dB,1.70615724767278e+002°)	(9.68360025052786e-001dB,1.59877639321496e+002°)	(-7.20935032801061e-002dB,-1.77751259868055e+002°)	(-1.51192125887476e-001dB,-1.75448454758780e+002°)	(-3.44708638881197e-001dB,-1.70648003030210e+002°)
1.44543977074591e+003	(6.90176935860417e-002dB,1.77765005649208e+002°)	(1.44806747638694e-001dB,1.75509057422120e+002°)	(3.30529645045332e-001dB,1.70800671630700e+002°)	(9.31623749354895e-001dB,1.60236276302166e+002°)	(-6.90539410396157e-002dB,-1.77798233897098e+002°)	(-1.44855082288455e-001dB,-1.75541863996748e+002°)	(-3.30579876937056e-001dB,-1.70833709476146e+002°)
1.47910838816819e+003	(6.60984714831871e-002dB,1.77810455472676e+002°)	(1.38717137473514e-001dB,1.75600232426188e+002°)	(3.16927048720106e-001dB,1.70983011836762e+002°)	(8.96047877852087e-001dB,1.60591792518676e+002°)	(-6.61347223746735e-002dB,-1.77844458191898e+002°)	(-1.38764933389162e-001dB,-1.75633822597524e+002°)	(-3.16976736723702e-001dB,-1.71016826915546e+002°)
1.51356124843619e+003	(6.32954786085102e-002dB,1.77855137743930e+002°)	(1.32866276080093e-001dB,1.75689935580832e+002°)	(3.03834650793077e-001dB,1.71162719324329e+002°)	(8.61611869873381e-001dB,1.60944049638032e+002°)	(-6.33317356591441e-002dB,-1.77889932969028e+002°)	(-1.32913559723032e-001dB,-1.75724327206800e+002°)	(-3.03883814693168e-001dB,-1.71197329693050e+002°)
1.54881661891247e+003	(6.06046904910209e-002dB,1.77899053134333e+002°)	(1.27246191194273e-001dB,1.75778164970237e+002°)	(2.91237177170603e-001dB,1.71339772190767e+002°)	(8.28294456741201e-001dB,1.61292916734658e+002°)	(-6.06409564708775e-002dB,-1.77934659319728e+002°)	(-1.27292988062310e-001dB,-1.75813376330632e+002°)	(-2.91285836564016e-001dB,-1.71375196321569e+002°)
1.58489319246110e+003	(5.80221726080517e-002dB,1.77942203128279e+002°)	(1.21849064499455e-001dB,1.75864920429551e+002°)	(2.79119509604138e-001dB,1.71514152532750e+002°)	(7.96073721589693e-001dB,1.61638270420947e+002°)	(-5.80584503393245e-002dB,-1.77978639158070e+002°)	(-1.21895399170897e-001dB,-1.75900970235917e+002°)	(-2.79167683881623e-001dB,-1.71550409323319e+002°)
1.62181009735891e+003	(5.55440826340588e-002dB,1.77984589972253e+002°)	(1.16667238298819e-001dB,1.75950203446273e+002°)	(2.67466709903965e-001dB,1.71685846282566e+002°)	(7.64927178372862e-001dB,1.61979994936419e+002°)	(-5.55803749946113e-002dB,-1.78021875170246e+002°)	(-1.16713134475429e-001dB,-1.75987110852014e+002°)	(-2.67514418234477e-001dB,-1.71722955066356e+002°)
1.65958690743754e+003	(5.31666722246032e-002dB,1.78026216625157e+002°)	(1.11693221166805e-001dB,1.76034017063162e+002°)	(2.56264041867910e-001dB,1.71854843041166e+002°)	(7.34831849577284e-001dB,1.62317982197488e+002°)	(-5.32029821517857e-002dB,-1.78064370765119e+002°)	(-1.11738701715627e-001dB,-1.76071801673859e+002°)	(-2.56311303185472e-001dB,-1.71892823597857e+002°)
1.69824365246173e+003	(5.08862883686183e-002dB,1.78067086710009e+002°)	(1.06919692641555e-001dB,1.76116365782975e+002°)	(2.45496990995365e-001dB,1.72021135909128e+002°)	(7.05764342203447e-001dB,1.62652131810020e+002°)	(-5.09226188633722e-002dB,-1.78106130026170e+002°)	(-1.06964779635636e-001dB,-1.76155047666948e+002°)	(-2.45543823988311e-001dB,-1.72060008475319e+002°)
1.73780082874936e+003	(4.86993743413299e-002dB,1.78107204467122e+002°)	(1.02339507020054e-001dB,1.76197255475358e+002°)	(2.35151282066042e-001dB,1.72184721316584e+002°)	(6.77700921630244e-001dB,1.62982351047045e+002°)	(-4.87357284725893e-002dB,-1.78147157664915e+002°)	(-1.02384221778097e-001dB,-1.76236855174454e+002°)	(-2.35197705168631e-001dB,-1.72224506596730e+002°)
1.77827941003891e+003	(4.66024702895271e-002dB,1.78146574708837e+002°)	(9.79456963171581e-002dB,1.76276693286107e+002°)	(2.25212894670731e-001dB,1.72345598853083e+002°)	(6.50617583026583e-001dB,1.63308554794097e+002°)	(-4.66388511988593e-002dB,-1.78187458975888e+002°)	(-9.79900594421683e-002dB,-1.76317231826730e+002°)	(-2.25258926056941e-001dB,-1.72386318030676e+002°)
1.81970085860997e+003	(4.45922134795266e-002dB,1.78185202775870e+002°)	(9.37314724488727e-002dB,1.76354687549023e+002°)	(2.15668076786947e-001dB,1.72503771098257e+002°)	(6.24490120023272e-001dB,1.63630665464726e+002°)	(-4.46286243861023e-002dB,-1.78227039793242e+002°)	(-9.37755038657857e-002dB,-1.76396186453418e+002°)	(-2.15713734366405e-001dB,-1.72545445847261e+002°)
1.86208713666285e+003	(4.26653382373011e-002dB,1.78223094495309e+002°)	(8.96902286987998e-002dB,1.76431247700532e+002°)	(2.06503356496978e-001dB,1.72659243454071e+002°)	(5.99294190405541e-001dB,1.63948612888779e+002°)	(-4.27017824431029e-002dB,-1.78265906449014e+002°)	(-8.97339476911934e-002dB,-1.76473728998318e+002°)	(-2.06548657912858e-001dB,-1.72701895950610e+002°)
1.90546071796323e+003	(4.08186756087959e-002dB,1.78260256140313e+002°)	(8.58155405250344e-002dB,1.76506384197195e+002°)	(1.97705551948695e-001dB,1.72812023979339e+002°)	(5.75005378632013e-001dB,1.64262334176063e+002°)	(-4.08551565041527e-002dB,-1.78304065733084e+002°)	(-8.58589657708832e-002dB,-1.76549870437160e+002°)	(-1.97750514577530e-001dB,-1.72855676913656e+002°)
1.94984459975803e+003	(3.90491527672929e-002dB,1.78296694391502e+002°)	(8.21011657628763e-002dB,1.76580108436212e+002°)	(1.89261779661337e-001dB,1.72962123227131e+002°)	(5.51599255029056e-001dB,1.64571773557961e+002°)	(-3.90856738366851e-002dB,-1.78341524854838e+002°)	(-8.21443153694652e-002dB,-1.76624622698382e+002°)	(-1.89306420614618e-001dB,-1.73006799815804e+002°)
1.99526231496886e+003	(3.73537921931942e-002dB,1.78332416300059e+002°)	(7.85410442766364e-002dB,1.76652432679009e+002°)	(1.81159461279166e-001dB,1.73109554085568e+002°)	(5.29051431549627e-001dB,1.64876882209562e+002°)	(-3.73903570213793e-002dB,-1.78378291406556e+002°)	(-7.85839358146410e-002dB,-1.76697998586982e+002°)	(-1.81203797406576e-001dB,-1.73155278084014e+002°)
2.04173794466951e+003	(3.57297106503301e-002dB,1.78367429252540e+002°)	(7.51292971114369e-002dB,1.76723369977938e+002°)	(1.73386328875536e-001dB,1.73254331622486e+002°)	(5.07337614023433e-001dB,1.65177618054770e+002°)	(-3.57663229287523e-002dB,-1.78414373328507e+002°)	(-7.51719476482085e-002dB,-1.76770011711510e+002°)	(-1.73430376769816e-001dB,-1.73301127337732e+002°)
2.08929613085402e+003	(3.41741179813968e-002dB,1.78401740937374e+002°)	(7.18602251935600e-002dB,1.76792934106131e+002°)	(1.65930428908887e-001dB,1.73396472934329e+002°)	(4.86433650859492e-001dB,1.65473945556800e+002°)	(-3.42107815149193e-002dB,-1.78449778875735e+002°)	(-7.19026513256775e-002dB,-1.76840676414202e+002°)	(-1.65974204912175e-001dB,-1.73444365238081e+002°)
2.13796208950221e+003	(3.26843157438105e-002dB,1.78435359313026e+002°)	(6.87283076254529e-002dB,1.76861139490500e+002°)	(1.58780124930410e-001dB,1.73535996999595e+002°)	(4.66315578193445e-001dB,1.65765835496336e+002°)	(-3.27210344577889e-002dB,-1.78484516586532e+002°)	(-6.87705255105337e-002dB,-1.76910007704283e+002°)	(-1.58823645141949e-001dB,-1.73585011341598e+002°)
